title,metacritic_score,user_score
Dad's Army,38,5.9
Double Parked,38,4.4
God's Army,38,4.4
Porky's II: The Next Day,38,4.4
Tulip Fever,38,4.4
The Trouble with Bliss,38,4.8
Blade: Trinity,38,2.4
Kids in America,38,7.9
I Am,38,5.4
The Return,38,8.0
Extraterrestrial,38,5.5
Cell,38,3.2
Halloween III: Season of the Witch,38,5.9
Final Destination 2,38,2.5
Little Nicky,38,5.6
Looking for an Echo,38,7.9
The Specials,38,8.2
Random Hearts,38,4.9
Gothika,38,5.8
The Adventures of Sharkboy and Lavagirl 3-D,38,4.3
Adore,37,5.6
Psychopaths,37,6.7
The Air I Breathe,37,6.7
The Words,37,6.8
Made of Honor,37,4.9
Reindeer Games,37,1.1
Amelia,37,5.8
Mr. Church,37,7.6
Kickboxer: Vengeance,37,5.6
Paper Man,37,6.5
Ace Ventura: Pet Detective,37,7.2
Hotel Noir,37,4.5
Dirty,37,5.1
Trespass,37,6.2
Papa: Hemingway in Cuba,37,4.4
Traffik,37,4.3
Marfa Girl,37,7.6
The Black Tulip,37,7.6
Forever Strong,37,7.6
Underdog,37,6.0
Winnie Mandela,37,5.2
The Last Legion,37,5.2
A Hole in One,37,5.7
Knock Off,37,5.5
Annapolis,37,4.8
Autómata,37,6.4
P2,37,3.3
Baywatch,37,4.6
Another Gay Movie,37,6.3
The Secret Scripture,37,8.6
Girl Play,37,7.4
Ass Backwards,37,3.2
Flypaper,37,6.6
Anaconda,37,6.0
Inescapable,37,6.1
1911,37,6.1
My Big Fat Greek Wedding 2,37,5.3
Aardvark,37,8.7
Black Out,37,8.7
Freddy vs. Jason,37,8.7
Be Cool,37,6.4
Gimme Shelter,37,7.2
Resident Evil: Afterlife,37,5.5
Burying the Ex,37,4.2
Judy Moody and the Not Bummer Summer,37,3.6
Son of God,37,4.0
The Tourist,37,6.3
The Pact 2,37,5.2
"Connected: An Autoblogography About Love, Death & Technology",37,4.5
The Living Wake,37,4.5
Riding the Bullet,37,6.1
Confessions of a Burning Man,37,4.9
"Dieu est grand, je suis toute petite",37,4.9
What's the Worst That Could Happen?,37,4.9
Crocodile Dundee in Los Angeles,37,5.4
xXx: State of the Union,37,6.2
Wrath of the Titans,37,5.2
The Lone Ranger,37,6.5
Evan Almighty,37,4.7
The Face of an Angel,37,5.1
Waist Deep,37,7.4
Seven Days in Utopia,37,5.8
Charlie St. Cloud,37,5.4
After the Dark,37,5.5
Walking with Dinosaurs,37,4.0
Annabelle,37,5.0
Cold Comes the Night,37,5.3
Miracle at St. Anna,37,5.5
Showboy,37,7.6
Love Don't Cost a Thing,37,8.2
Bad Company,37,8.4
The Crew,37,1.7
The Astronaut's Wife,37,1.7
Fools Rush In,37,8.7
I Now Pronounce You Chuck & Larry,37,5.3
Spy Kids: All the Time in the World,37,2.8
The United States of Leland,37,7.1
The Search,37,4.9
The Other Woman,37,4.9
Are You Here,37,5.8
All the King's Men,37,5.5
Ex-Girlfriends,37,5.1
Fist Fight,37,5.1
An Eye for Beauty,37,6.1
Haven,37,6.1
"War, Inc.",37,7.8
Heist,37,6.1
Mercury Rising,37,6.1
Fun Size,37,6.1
Analyze That,37,4.9
Sex: The Annabel Chong Story,37,3.0
When Do We Eat?,37,6.9
Garfield: A Tail of Two Kitties,37,5.7
Dirty Girl,37,8.0
Jessabelle,37,5.4
The Samaritan,37,4.9
The Kid & I,37,8.2
Love Ranch,37,8.2
Shutter,37,8.8
The Golden Child,37,6.3
Let My People Go!,37,6.3
Honey,37,6.3
The Nut Job,37,4.4
Battle: Los Angeles,37,5.8
The Last Sin Eater,37,8.4
Allegiance,37,2.2
Suspect Zero,37,2.2
Last Party 2000,37,7.8
Cold Creek Manor,37,7.8
The Bye Bye Man,37,3.2
Wolves,37,5.6
The Double,37,5.7
Caught in the Web,37,7.9
Only God Forgives,37,7.9
The Frozen Ground,37,6.3
The Country Bears,37,6.0
The Cloverfield Paradox,37,5.5
The Girl King,37,6.5
Phantom Halo,37,6.5
You Got Served,37,6.5
Ted Bundy,37,6.1
Crush,37,7.0
The Story of Us,37,5.8
Lethal Weapon 4,37,8.1
Flubber,37,5.5
Cutthroat Island,37,7.9
Speed Racer,37,7.9
W.E.,37,6.3
Moving,36,5.7
Seven Pounds,36,5.7
The Night Flier,36,8.6
Little Black Book,36,8.6
Friends and Family,36,8.4
Poolhall Junkies,36,8.4
Steal This Movie,36,7.6
The Adventures of Rocky & Bullwinkle,36,5.4
Three to Tango,36,9.1
20 Dates,36,4.8
Big Significant Things,36,4.8
3-D Sex and Zen: Extreme Ecstasy,36,4.8
Bravetown,36,4.8
Paris-Manhattan,36,4.5
Rebound,36,5.9
Turner & Hooch,36,6.2
After.Life,36,6.2
Tooth Fairy,36,4.4
Æon Flux,36,5.6
Arthur,36,5.0
Against the Ropes,36,1.3
Bird on a Wire,36,7.0
Returner,36,7.0
Jeepers Creepers II,36,7.5
A Man Apart,36,5.4
Biker Boyz,36,7.8
Abandon,36,5.5
Inspector Gadget,36,4.2
Lethal Weapon 3,36,7.0
Last Love,36,5.3
Shanghai,36,5.2
War,36,8.5
The Eye,36,3.1
The Tollbooth,36,4.3
Sherlock Gnomes,36,4.3
Employee of the Month,36,5.1
Phat Girlz,36,7.1
The Canyons,36,5.6
Thunderbirds,36,7.8
Kedma,36,3.8
Amy's Orgasm,36,8.7
Circuit,36,8.5
Big Fat Liar,36,8.5
Final Destination,36,8.7
Hard Rain,36,5.4
Victor Frankenstein,36,5.3
Lotus Eaters,36,7.3
Goodbye World,36,5.3
Criminal,36,7.6
The Wicker Man,36,2.1
The Jackal,36,6.4
Shottas,36,8.5
Clue,36,8.6
Diary of a Mad Black Woman,36,7.3
Are We Done Yet?,36,3.7
Space Chimps,36,4.5
El Cortez,36,5.3
The Son of No One,36,4.1
Underworld: Evolution,36,8.7
The Art of Getting By,36,6.4
Captive,36,5.0
Three O'Clock High,36,3.0
Sex Tape,36,3.0
Gone,36,5.5
Maestro,36,7.8
This Thing of Ours,36,7.8
Body Shots,36,8.2
After The Fall,36,5.3
3 Ninjas,36,5.3
Pan,36,5.3
Parental Guidance,36,4.9
10th & Wolf,36,6.8
The Hot Flashes,36,4.9
The Secret of My Succe$s,36,4.9
Righteous Kill,36,4.9
6 Days,36,7.2
Assassin's Creed,36,6.3
The Wild Life,36,3.8
My Name Is Bruce,36,7.0
Fly Me to the Moon 3D,36,3.4
I'm Reed Fish,36,5.3
Cradle 2 the Grave,36,7.4
8 ½ Women,36,2.5
Senseless,36,8.7
Conan the Barbarian,36,5.2
Special Correspondents,36,5.3
Solace,36,5.7
Lady in the Water,36,6.3
That Awkward Moment,36,5.5
Blind,36,7.2
Death Sentence,36,8.6
Road House,36,7.5
Serena,36,5.3
Party Monster,36,7.0
Who Is Cletis Tout?,36,7.2
Captain Corelli's Mandolin,36,7.5
Buddy Boy,36,7.6
Runner Runner,36,5.4
The Perfect Guy,36,6.4
The Nut Job 2: Nutty by Nature,36,4.1
Red Lights,36,5.6
Forever My Girl,36,5.0
Dickie Roberts: Former Child Star,36,5.6
Phantom,36,6.7
Fast Food Fast Women,36,3.5
The Watch,36,5.5
Feel the Noise,36,4.6
Fired!,36,4.9
Poster Boy,36,4.9
Swing,36,8.6
Turistas,36,8.6
Alpha and Omega,36,5.7
Serious Moonlight,36,4.6
College Road Trip,36,6.5
The Captive,36,5.1
Big Sky,36,5.0
Stardom,36,2.4
The Thirteenth Floor,36,2.4
The Reaping,36,6.4
Dumb and Dumber To,36,5.5
I Am Number Four,36,6.0
The Pink Panther 2,36,5.1
What Happens in Vegas,36,5.7
Something Borrowed,36,5.3
The Invisible,36,5.8
Ithaca,36,5.0
Domino,36,5.0
A Promise,36,2.6
This Revolution,36,5.9
Rambo III,36,5.9
Father of Invention,36,1.4
Revenge of the Green Dragons,36,6.5
The Anarchist Cookbook,36,5.4
On_Line,36,4.3
No Such Thing,36,8.0
Stolen Summer,36,6.2
We'll Never Have Paris,36,6.0
License to Drive,36,6.0
Saw IV,36,6.0
The Fly II,36,7.0
Can't Buy Me Love,36,7.0
Lucky Bastard,36,7.0
Push,36,7.0
Why Stop Now,36,7.1
Bert Stern: Original Madman,35,6.0
Rupture,35,6.0
Blumhouse's Truth or Dare,35,4.0
Camera Obscura,35,6.2
Contracted: Phase II,35,6.2
Love's Labour's Lost,35,6.0
Teaching Mrs. Tingle,35,1.0
Universal Soldier,35,7.4
The Huntsman: Winter's War,35,5.1
Paris Countdown,35,6.5
Grudge Match,35,6.5
How to Lose Friends & Alienate People,35,6.6
Mute,35,5.4
Indecent Proposal,35,8.5
Inner Demons,35,7.5
Heroes,35,7.5
My Blue Heaven,35,7.5
Stealth,35,5.8
The Guillotines,35,7.2
Dorfman in Love,35,7.2
For Greater Glory,35,7.2
Star Wars: The Clone Wars,35,5.6
A Thousand Peace Clouds Encircle the Sky,35,6.6
Smokers Only,35,6.6
Sphere,35,6.6
Dream House,35,8.5
Jumper,35,7.3
Birth of the Dragon,35,4.7
Rumor Has It...,35,3.9
After Words,35,6.3
Salvation Boulevard,35,6.3
Transformers: Revenge of the Fallen,35,5.3
Bollywood/Hollywood,35,8.7
Scooby-Doo,35,5.6
Two Can Play That Game,35,8.2
Pet Sematary II,35,5.8
A Life Less Ordinary,35,5.8
Hide and Seek,35,9.1
Very Good Girls,35,4.3
Film Geek,35,8.1
Mrs. Winterbourne,35,3.8
Marguerite & Julien,35,3.8
Drift,35,3.8
A Walk to Remember,35,8.3
Bride of the Wind,35,8.5
Gone in Sixty Seconds,35,8.5
The Host,35,4.8
My Mother,35,6.1
Halloween II (2009),35,5.2
Event Horizon,35,7.1
Xanadu,35,6.1
Mansome,35,5.9
Post Grad,35,6.6
Van Helsing,35,6.1
St. Elmo's Fire,35,8.0
Iowa,35,8.0
A Rumor of Angels,35,8.0
Ghosts of Mars,35,5.0
Rape Me,35,0.9
The Forsaken,35,1.6
Multiple Sarcasms,35,6.5
The Babysitters,35,6.5
Certifiably Jonathan,35,5.3
Identity Thief,35,4.9
Man of the House,35,5.8
Watching TV with the Red Chinese,35,6.8
Flakes,35,6.8
Broken Sky,35,6.1
Deal,35,5.8
The Hurricane Heist,35,4.3
31,35,7.0
Everly,35,6.8
Manny,35,4.6
Adventures of the Penguin King,35,6.2
Gottfried Helnwein and the Dreaming Child,35,6.2
Resident Evil: Apocalypse,35,6.2
Dreamcatcher,35,5.1
Ordinary Sinner,35,8.8
Urban Legend,35,8.8
Testosterone,34,7.3
Escape to Life: The Erika and Klaus Mann Story,34,4.3
The Possession of Michael King,34,4.3
Cheaper by the Dozen 2,34,4.1
The Black Stallion Returns,34,5.9
Bringing Up Bobby,34,5.9
Beneath,34,4.1
The Keep,34,4.1
Addicted to Fresno,34,6.8
Ninja Assassin,34,6.8
My All American,34,6.5
Devil's Due,34,2.5
Irreplaceable You,34,5.2
ATM,34,5.2
Basic,34,7.7
Chelsea Walls,34,6.7
Isn't She Great,34,6.1
Even Money,34,6.1
Excess Baggage,34,6.4
Dead Silence,34,6.4
Hellions,34,4.4
Big Momma's House 2,34,5.2
Spawn,34,8.1
"10,000 BC",34,4.5
Knife Fight,34,6.0
Zoolander 2,34,4.1
Valentine's Day,34,5.1
Hair Show,34,7.6
All About the Benjamins,34,7.6
The Girl,34,7.8
Just One Time,34,8.8
Snow Day,34,8.8
21 and Over,34,5.4
Into My Heart,34,6.8
Kings,34,5.5
Safe Haven,34,5.5
Ice Age: Collision Course,34,4.2
1941,34,6.7
Lake Placid,34,5.9
The Real Cancun,34,6.2
Point Break,34,3.9
Undead,34,5.8
Erased,34,5.5
Ultrasuede: In Search of Halston,34,5.2
Eulogy,34,7.5
Kill Me Later,34,6.2
Town & Country,34,5.4
Elektra,34,4.2
Scenic Route,34,6.6
The Mummy,34,4.8
Dead & Breakfast,34,5.8
Vacation,34,6.4
The Lifeguard,34,7.0
My Best Friend's Girl,34,7.1
Jonah Hex,33,4.0
And Now a Word from Our Sponsor,33,6.0
Raise Your Voice,33,6.0
The Era of Vampires,33,5.8
Collateral Damage,33,7.6
Lara Croft: Tomb Raider,33,5.8
Diamonds,33,5.8
Equilibrium,33,8.5
Alvin and the Chipmunks: The Road Chip,33,3.6
33 Postcards,33,6.2
Full of It,33,6.2
Shadowboxer,33,6.1
Kidnapping Mr. Heineken,33,5.6
Language of a Broken Heart,33,6.4
The Greening of Whitney Brown,33,6.4
The Chaperone,33,6.4
Grandma's Boy,33,7.2
Looking Glass,33,5.2
The Grudge 2,33,5.6
Chasing Papi,33,8.2
End of Days,33,8.6
The Christmas Candle,33,4.2
The Divergent Series: Allegiant,33,4.2
Lies We Tell,33,5.5
Despite the Falling Snow,33,5.5
The Stepfather,33,5.5
Blood and Chocolate,33,5.1
The Only Living Boy in New York,33,5.6
Bedtime Stories,33,5.2
House of D,33,7.2
Virginia,33,5.2
Welcome to Mooseport,33,3.4
Loving Jezebel,33,6.3
Programming the Nation?,33,6.3
Class,33,6.3
Air America,33,6.3
In Stereo,33,5.5
War of the Worlds: Goliath,33,5.5
State Property 2,33,4.8
Son of the Pink Panther,33,3.1
Outcast,33,3.1
Chill Factor,33,1.9
Losing Control,33,3.8
Free the Nipple,33,3.8
The Hero of Color City,33,3.0
Gulliver's Travels,33,4.4
Awake,33,6.2
Collide,33,6.7
Police Academy 3: Back in Training,33,6.2
Sucker Punch,33,6.2
The Baytown Outlaws,33,7.2
There Be Dragons,33,8.0
Love Happens,33,5.6
Colonia,33,7.3
Catch That Kid,33,5.0
Crazy as Hell,33,4.7
The Space Between Us,33,4.7
Let It Ride,33,8.4
RV,33,5.1
The Young Messiah,33,5.6
Amnesiac,33,5.1
The Last Song,33,5.1
Skinwalkers,33,6.1
Annie,33,5.2
Out of the Dark,33,8.1
The Amityville Horror,33,8.1
Superhero Movie,33,5.4
The Battle of Shaker Heights,33,5.4
Uptown Girls,33,8.0
P.S. Your Cat Is Dead!,33,3.4
Impostor,33,6.5
Original Sin,33,8.1
Mindhunters,33,8.2
My Lucky Star,33,3.0
Fifty Shades Darker,33,3.0
Just Go with It,33,6.4
Very Annie Mary,33,6.4
Resident Evil,33,6.7
Hanging Up,33,6.8
Trash Humpers,33,7.4
Elite Squad,33,8.6
Thinner,33,6.5
The Human Centipede (First Sequence),33,4.1
Code Name: The Cleaner,33,4.2
About Cherry,33,5.2
Dear Wendy,33,7.2
After Earth,33,4.0
The Haunting in Connecticut,33,6.0
Dragon Wars: D-War,33,3.0
The Wedding Planner,33,4.2
Big Momma's House,33,6.5
The Out-of-Towners,33,7.0
The Mortal Instruments: City of Bones,33,6.2
The Man,33,8.7
The Dukes of Hazzard,33,4.7
Haunt,33,3.8
The 5th Wave,33,5.3
Sleepover,33,4.1
Soul Plane,33,8.9
New York Minute,33,5.4
Confessions of a Teenage Drama Queen,33,5.3
Sunset Strip,33,7.9
I Dreamed of Africa,33,7.2
54,33,1.7
Jenny's Wedding,33,5.3
Cat Run,33,4.9
Being Human,33,5.0
The Longest Ride,33,5.0
God's Not Dead: A Light in Darkness,33,3.7
Can't Stand Losing You: Surviving the Police,33,5.2
Red Roses and Petrol,33,6.6
Leap Year,33,6.0
Chlorine,33,8.9
The Punisher,33,8.9
Garmento,33,8.5
Detroit Rock City,33,8.5
200 Cigarettes,33,7.1
High School High,33,7.4
The Shack,32,5.4
The Fan,32,1.1
The Amityville Horror,32,5.7
The Wedding Date,32,5.7
The Undefeated,32,1.9
The Brothers Solomon,32,8.0
The Ex,32,8.2
Every Thing Will Be Fine,32,5.5
Regression,32,5.5
October Baby,32,6.3
It's All About Love,32,5.0
September Tapes,32,5.5
The Sweetest Thing,32,5.9
Not Another Teen Movie,32,6.3
Kill by Inches,32,4.9
Spice World,32,3.0
Transformers: Age Of Extinction,32,4.4
Legion,32,4.4
The Girl in the Photographs,32,4.3
Ride Along 2,32,4.5
Backseat,32,6.2
Chapter 27,32,6.2
Land of the Blind,32,6.8
UHF,32,8.2
Down to Earth,32,8.6
Play It to the Bone,32,1.5
"I Love You, Beth Cooper",32,7.8
The Hills Have Eyes II,32,4.8
Paranoia,32,4.2
Scouts Guide to the Zombie Apocalypse,32,5.7
Independence Day: Resurgence,32,4.5
G.I. Joe: The Rise of Cobra,32,5.3
The 11th Hour,32,4.5
Least Among Saints,32,4.5
The Santa Clause 3: The Escape Clause,32,4.5
My Big Fat Independent Movie,32,3.5
Carlos Castaneda: Enigma of a Sorcerer,32,5.8
Masked and Anonymous,32,8.2
Snipes,32,7.5
Teddy Bears' Picnic,32,3.5
The Hitcher,32,8.2
Warcraft,32,8.2
Footprints,32,2.2
Addicted,32,2.2
Repo! The Genetic Opera,32,7.9
The Scribbler,32,7.6
My Name Is Hmmm...,32,4.5
Agent Cody Banks 2: Destination London,32,4.5
The Rising Place,32,5.1
The Last Man,32,5.1
Beyond Borders,32,5.1
Careful What You Wish For,32,2.8
Cassadaga,32,4.9
Land of the Lost,32,4.9
Beyond Honor,32,6.8
Girl on a Bicycle,32,6.8
The Oogieloves in the Big Balloon Adventure,32,7.4
Sinister 2,32,6.1
Swordfish,32,6.3
States of Control,32,2.8
Das wilde Leben,32,2.8
Plastic,32,2.8
Alex & Emma,32,8.7
Wrong Turn,32,6.7
Price of Glory,32,8.0
Godzilla,32,4.7
"Game Over, Man!",32,4.9
The Unbelievers,32,6.3
The Forger,32,6.9
The Secret Lives of Dorks,32,6.0
The Perfect Holiday,32,6.0
Brightest Star,32,6.0
The Middle of the World,32,7.0
Someone Like You...,32,8.7
Crime and Punishment in Suburbia,32,7.3
The Hanoi Hilton,32,4.8
The Transporter Refueled,32,4.8
Wish Upon,32,4.0
The Abandoned,32,7.4
Broken Bridges,32,8.5
A Hole in My Heart,32,3.7
Night at the Golden Eagle,32,3.7
Saint John of Las Vegas,32,6.4
Broken Horses,32,4.3
Untraceable,32,5.8
Farmland,32,5.3
Tyler Perry's Acrimony,32,2.5
Games People Play: New York,32,7.0
Showtime,32,3.5
Black Knight,32,8.8
Men Cry Bullets,32,4.1
Unfinished Business,32,4.1
Chernobyl Diaries,32,4.6
Repo Men,32,5.8
Boogeyman,32,3.6
The Human Race,32,7.2
Fired Up!,31,5.6
Dying of the Light,31,3.1
Just 45 Minutes from Broadway,31,5.2
Don't Tempt Me,31,5.2
The Blue Lagoon,31,5.2
Max Payne,31,5.2
Say Uncle,31,7.3
Charlie Countryman,31,6.3
Tyler Perry's The Single Moms Club,31,2.6
Letters to God,31,5.4
Venus and Mars,31,6.3
An American Werewolf in Paris,31,4.6
Jolene,31,7.0
Before We Go,31,7.3
Surveillance,31,5.6
Fifty Shades Freed,31,3.4
In the Mix,31,2.0
Curse of the Pink Panther,31,7.9
Silent Hill,31,7.9
The Lazarus Effect,31,4.8
The Honeymooners,31,2.1
Lucky Numbers,31,4.3
Cursed,31,9.0
Teenage Mutant Ninja Turtles,31,5.0
Murder of a Cat,31,2.5
Battlefield America,31,1.6
Perfect Stranger,31,4.9
Your Highness,31,4.8
ma ma,31,5.0
House of 1000 Corpses,31,4.7
They,31,9.1
This Means War,31,6.1
That's My Boy,31,4.9
Gray Matters,31,8.0
Reuniting the Rubins,31,1.5
5 Days of War,31,1.5
Pootie Tang,31,8.2
Antitrust,31,8.7
Gossip,31,0.9
New Rose Hotel,31,7.1
The Big Hit,31,1.1
Halloween 5: The Revenge of Michael Myers,31,5.8
Death Wish,31,7.4
The Presidio,31,6.8
High School,31,6.8
Garden Party,31,4.3
An American Affair,31,8.0
The Curse of Downers Grove,31,8.2
Oxygono,31,8.2
Hounddog,31,6.3
Hit by Lightning,31,4.5
Envy,31,2.1
Very Bad Things,31,1.4
Vampire's Kiss,31,8.6
Monster-in-Law,31,5.7
Fathers and Daughters,31,6.2
Hangman,31,2.6
Life or Something Like It,31,4.1
The Weekend,31,4.3
Red Dawn,31,4.3
First Daughter,31,5.4
Deception,31,8.8
Creature,31,4.0
The Black Waters of Echo's Pond,31,4.7
Blended,31,5.2
Kill Switch,31,4.2
National Security,31,4.2
Sonny,31,8.7
The Bachelor,31,8.8
Love the Coopers,31,5.0
Hot Pursuit,31,3.9
Texas Chainsaw 3D,31,4.6
Cop Out,31,5.0
House at the End of the Street,31,5.3
6 Month Rule,31,4.4
The Book of Henry,31,4.4
Crazy Eyes,31,2.6
The Disappointments Room,31,2.6
Vampire Academy,31,5.8
Get a Job,31,4.4
The Mummy: Tomb of the Dragon Emperor,31,3.6
Dark Summer,31,3.2
The Life of David Gale,31,7.0
Idle Hands,31,8.8
Absolutely Anything,31,6.6
Winter's Tale,31,5.1
A Fantastic Fear of Everything,31,4.5
Slutty Summer,31,5.9
Happy Gilmore,31,8.0
Friend Request,31,4.3
Jack,31,7.4
Harry + Max,31,6.0
Dylan Dog: Dead of Night,31,5.1
The Perfect Age of Rock 'n' Roll,31,2.8
Seventh Son,30,4.0
A Day Without a Mexican,30,4.0
The Cave,30,6.2
Alex Cross,30,4.9
The Final Destination,30,4.8
Punisher: War Zone,30,6.1
My Way,30,8.1
CBGB,30,6.1
Badland,30,3.6
The Spirit,30,7.6
The Outsider,30,6.9
Saw VI,30,6.3
Bulletproof,30,5.1
Over Her Dead Body,30,5.1
The Babymakers,30,4.8
The Hangover Part III,30,5.4
Feeling Minnesota,30,4.2
The Pacifier,30,5.4
The League of Extraordinary Gentlemen,30,5.6
Gods and Generals,30,6.2
Love in the Time of Money,30,4.7
Kill Me Three Times,30,4.7
Affluenza,30,6.6
Oh My God,30,6.6
USS Indianapolis: Men of Courage,30,3.4
Freedom,30,6.3
Little Boy,30,6.3
The Boy Next Door,30,5.2
Queen of the Damned,30,8.0
The Art of War,30,8.2
Waiting...,30,6.1
Leatherface: Texas Chainsaw Massacre III,30,4.7
White Noise,30,4.7
Exorcist: The Beginning,30,4.8
American Virgin,30,6.0
The Texas Chainsaw Massacre: The Beginning,30,6.0
Basmati Blues,30,4.8
Boo! A Madea Halloween,30,4.8
Marmaduke,30,4.5
Night Train to Lisbon,30,6.5
Paulo Coelho's Best Story,30,2.8
Cats & Dogs: The Revenge of Kitty Galore,30,5.0
Legend,30,5.3
John Q,30,6.6
Empire Records,30,6.2
Grown Ups,30,4.9
The Unborn,30,5.1
Stonewall,30,3.7
The House,30,4.4
Always Woodstock,30,5.0
The Marc Pease Experience,30,5.0
The Butterfly Effect,30,8.3
Grind,30,8.7
Blackwoods,30,1.6
American Adobo,30,8.2
Deuce Bigalow: Male Gigolo,30,3.9
The Smurfs,30,4.4
Finding Bliss,30,7.8
Daltry Calhoun,30,7.6
"I, Frankenstein",30,4.3
Incarnate,30,4.6
Knockaround Guys,30,1.7
Never Again,30,3.0
Endless Love,30,4.1
Cabin Fever: Patient Zero,30,4.8
Nature Calls,30,4.1
The Tuxedo,30,1.5
"Dude, Where's My Car?",30,6.2
The Replacements,30,8.7
Where the Heart Is,30,6.8
The Gallows,30,6.3
Zookeeper,30,4.4
Meet Bill,30,6.5
Let's Be Cops,30,6.3
Crossover,30,2.0
Daddy's Home 2,30,5.6
Paranormal Activity: The Ghost Dimension,30,3.7
Cost of a Soul,30,3.0
Speed-Dating,30,3.0
Surviving Eden,30,3.0
Eban and Charley,30,3.0
Thirteen Ghosts,30,3.5
Noel,29,6.6
Without a Paddle,29,9.0
The Amati Girls,29,8.1
Premonition,29,5.6
Johnson Family Vacation,29,7.8
The Hot Chick,29,5.1
Texas Rangers,29,5.8
Domestic Disturbance,29,8.6
The Condemned,29,6.7
The Collector,29,6.7
Louder Than Words,29,5.0
13,29,5.0
Backstage,29,1.3
Lake City,29,5.2
Mothers and Daughters,29,6.4
Don't Go in the Woods,29,3.6
Vehicle 19,29,4.5
Nurse 3D,29,4.8
New in Town,29,5.4
Chander Pahar (Mountains Of The Moon),29,5.3
Civil Brand,29,5.3
Driven,29,5.1
Eye of the Beholder,29,1.6
Undiscovered,29,4.5
Answers to Nothing,29,5.7
Ethan Mao,29,5.7
Lawnmower Man 2: Beyond Cyberspace,29,3.0
Battle of the Year,29,3.0
Hot Tub Time Machine 2,29,3.5
AVPR: Aliens vs Predator - Requiem,29,4.4
No Stranger Than Love,29,5.5
L.A. Twister,29,5.5
AVP: Alien vs. Predator,29,5.5
Swimfan,29,2.1
How High,29,4.6
Boys and Girls,29,7.1
Somewhere in Time,29,7.5
Pathfinder,29,4.8
Drive Hard,29,3.4
I Can Only Imagine,29,7.8
The Quiet,29,8.7
Ratchet & Clank,29,6.5
Scary Movie 2,29,5.7
Fool's Gold,29,4.4
Burning Blue,29,4.5
Tasting Menu,29,4.0
The Time Being,29,4.4
1st Night,29,4.4
Red Riding Hood,29,4.4
Rock the Kasbah,29,3.7
Playing It Cool,29,6.4
Bright,29,7.2
Hector and the Search for Happiness,29,8.5
Just My Luck,29,6.4
Snow Dogs,29,6.1
The King and I,29,4.5
The Postman,29,6.6
Shirin in Love,29,6.0
Old Fashioned,29,4.7
The Best of Me,29,5.3
Anatomy of Hell,29,5.3
Blue Moon,29,4.6
The Aryan Couple,29,4.6
"Literally, Right Before Aaron",28,5.5
You Again,28,5.5
The Crash,28,7.1
Waking Up in Reno,28,7.1
I Am Sam,28,6.7
Wildflowers,28,1.7
Stigmata,28,1.7
Hitman: Agent 47,28,4.1
Howard the Duck,28,5.2
The Colony,28,5.2
The Unspoken,28,6.4
Bunraku,28,6.4
The Other Sister,28,7.0
Twin Peaks: Fire Walk with Me,28,7.9
A Good Day to Die Hard,28,4.5
Hick,28,6.7
Ghost Ship,28,4.3
Love and Honor,28,5.7
Even Cowgirls Get the Blues,28,7.5
Nobel Son,28,7.3
2016: Obama's America,28,6.5
Inside Out,28,5.4
She Hate Me,28,8.6
Timeline,28,4.3
Whiteout,28,5.9
47 Ronin,28,6.2
If I Were You,28,5.8
London Has Fallen,28,4.9
Revenge of the Nerds II: Nerds in Paradise,28,5.7
Graveyard Shift,28,5.7
6 Souls,28,5.7
Adored,28,5.2
Just Married,28,5.8
Passion of Mind,28,3.2
Third World Cop,28,5.7
Batman & Robin,28,5.7
Blood: The Last Vampire,28,6.0
Eating Out,28,3.6
A Merry Friggin' Christmas,28,5.8
CHIPS,28,4.2
Winchester,28,4.2
Maladies,28,5.8
Immigration Tango,28,5.8
Kalamity,28,5.8
The Cannonball Run,28,5.8
The Divide,28,5.8
Pandorum,28,6.5
The Big Wedding,28,4.4
Cool World,28,5.9
The Hitcher,28,6.1
Pokémon: The Movie 2000,28,7.3
Drop Dead Gorgeous,28,4.3
Happily N'Ever After,28,3.9
Once Upon a Time in Venice,28,3.9
90 Minutes in Heaven,28,1.4
The Haunting of Molly Hartley,28,4.7
The Bag Man,28,5.5
House on Haunted Hill,28,1.0
A Glimpse Inside the Mind of Charles Swan III,28,4.7
Atlas Shrugged: Part I,28,5.7
Season of the Witch,28,5.0
When the Bough Breaks,28,2.1
Fifty Shades of Black,28,2.0
The Ugly Truth,28,5.2
Deck the Halls,28,5.1
Survivor,28,3.8
Rage,28,2.2
Gentlemen Broncos,28,6.0
McCanick,28,7.3
Cam2Cam,28,7.3
Hemingway's Garden of Eden,28,4.8
Tyler Perry's A Madea Christmas,28,3.9
Pixels,27,5.1
Man Down,27,4.7
Pokémon Heroes,27,7.6
The Gospel According to Philip K. Dick,27,2.4
Head Over Heels,27,5.9
Stranded,27,2.5
Zen Noir,27,6.9
Peep World,27,4.6
The Perfect Man,27,4.9
Transformers: The Last Knight,27,4.0
Last Knights,27,7.4
Sweet November,27,8.1
Nina,27,6.4
Mortdecai,27,3.4
Delgo,27,3.2
Revoloution,27,7.8
Garfield,27,5.1
The Flintstones in Viva Rock Vegas,27,4.3
Beverly Hills Ninja,27,6.0
I Spit on Your Grave,27,6.0
Vampire in Brooklyn,27,8.3
Are We There Yet?,27,4.0
Flatliners,27,3.5
Jaws 3-D,27,2.9
Sex and the City 2,27,4.1
